order_item_id,order_id,product_id,quantity,unit_price,discount,sales_amount
30384,3341,261,2,1391.71,0.04,2672.08
30385,9808,770,5,227.61,0.27,830.78
30386,1591,562,2,1216.99,0.3,1703.79
30387,5101,286,4,346.19,0.06,1301.67
30388,1372,136,1,1607.42,0.06,1510.97
30389,956,755,2,764.69,0.17,1269.39
30390,3687,804,3,1399.89,0.25,3149.75
30391,7106,647,4,1458.42,0.17,4841.95
30392,2681,580,3,217.07,0.29,462.36
30393,8374,54,3,1548.9,0.1,4182.03
30394,9816,112,4,21.41,0.03,83.07
30395,2648,469,3,1048.71,0.21,2485.44
30396,4670,690,4,59.8,0.21,188.97
30397,6046,806,3,991.72,0.05,2826.4
30398,4199,3,3,1530.48,0.15,3902.72
30399,9065,303,2,1407.87,0.18,2308.91
30400,4792,33,4,1890.48,0.1,6805.73
30401,8460,40,4,555.51,0.03,2155.38
30402,5330,184,4,520.25,0.11,1852.09
30403,9484,457,1,159.03,0.24,120.86
30404,1961,836,2,1623.39,0.02,3181.84
30405,7375,794,2,221.15,0.22,344.99
30406,6639,597,3,24.05,0.26,53.39
30407,4774,403,1,1508.85,0.25,1131.64
30408,670,301,2,1721.07,0.29,2443.92
30409,6646,971,5,1045.67,0.24,3973.55
30410,3998,961,5,1813.48,0.11,8069.99
30411,3502,570,1,1776.05,0.13,1545.16
30412,4083,751,2,103.81,0.02,203.47
30413,4299,352,1,593.03,0.01,587.1
30414,518,414,4,529.44,0.17,1757.74
30415,9361,799,2,1918.24,0.01,3798.12
30416,6316,151,1,1911.29,0.15,1624.6
30417,5926,458,3,329.7,0.12,870.41
30418,6685,609,5,488.56,0.21,1929.81
30419,6062,268,1,1411.3,0.08,1298.4
30420,525,278,4,1710.22,0.16,5746.34
30421,7736,242,3,1225.48,0.0,3676.44
30422,7122,171,4,1297.9,0.24,3945.62
30423,5464,516,1,1523.44,0.08,1401.56
30424,6070,136,4,1607.42,0.02,6301.09
30425,6273,759,2,1795.2,0.14,3087.74
30426,6564,12,2,917.04,0.21,1448.92
30427,6552,154,4,1829.98,0.28,5270.34
30428,877,279,4,1873.75,0.2,5996.0
30429,58,770,3,227.61,0.26,505.29
30430,8636,932,5,582.74,0.02,2855.43
30431,6960,670,4,799.37,0.11,2845.76
30432,5623,432,3,1674.44,0.12,4420.52
30433,3217,995,4,768.63,0.24,2336.64
30434,4735,801,2,1341.02,0.18,2199.27
30435,4455,317,2,1881.79,0.27,2747.41
30436,2429,286,1,346.19,0.29,245.79
30437,8586,375,5,542.78,0.2,2171.12
30438,3671,496,3,227.25,0.25,511.31
30439,7309,550,2,221.48,0.16,372.09
30440,9747,192,3,1722.8,0.15,4393.14
30441,7999,407,4,103.28,0.0,413.12
30442,3275,525,1,479.5,0.22,374.01
30443,6412,703,2,705.15,0.17,1170.55
30444,9892,211,3,1487.64,0.22,3481.08
30445,2997,451,3,1017.09,0.22,2379.99
30446,6923,582,4,93.62,0.19,303.33
30447,3323,845,2,566.78,0.27,827.5
30448,6576,840,1,1819.78,0.3,1273.85
30449,2186,43,5,1567.18,0.19,6347.08
30450,4865,432,3,1674.44,0.05,4772.15
30451,8947,967,4,1677.71,0.23,5167.35
30452,1424,949,2,1106.62,0.16,1859.12
30453,8018,621,4,1978.67,0.11,7044.07
30454,7811,206,2,170.45,0.13,296.58
30455,7609,651,1,284.84,0.15,242.11
30456,2897,658,2,134.67,0.23,207.39
30457,1818,135,1,1040.03,0.07,967.23
30458,2158,24,2,195.36,0.02,382.91
30459,2581,177,4,197.09,0.15,670.11
30460,9947,621,5,1978.67,0.29,7024.28
30461,3554,145,4,158.52,0.1,570.67
30462,904,56,3,1881.6,0.3,3951.36
30463,6737,227,4,593.81,0.22,1852.69
30464,1428,764,4,1237.29,0.0,4949.16
30465,2034,984,3,1693.29,0.03,4927.47
30466,1056,535,2,676.4,0.24,1028.13
30467,6677,357,5,49.82,0.01,246.61
30468,573,425,2,1543.64,0.12,2716.81
30469,4297,747,1,367.54,0.05,349.16
30470,9007,13,4,484.7,0.22,1512.26
30471,8245,959,5,1296.12,0.24,4925.26
30472,1924,925,5,576.8,0.09,2624.44
30473,936,248,2,1820.13,0.22,2839.4
30474,2449,340,3,1079.25,0.17,2687.33
30475,9257,363,2,1843.88,0.15,3134.6
30476,1476,158,3,971.3,0.0,2913.9
30477,2342,964,3,819.62,0.15,2090.03
30478,4887,288,5,1849.32,0.29,6565.09
30479,8910,444,3,853.88,0.17,2126.16
30480,239,763,3,1274.69,0.27,2791.57
30481,9468,362,5,1024.52,0.04,4917.7
30482,5654,986,5,1729.67,0.03,8388.9
30483,1350,259,1,392.37,0.01,388.45
30484,8956,516,5,1523.44,0.13,6626.96
30485,2418,36,4,450.05,0.04,1728.19
30486,2597,12,1,917.04,0.04,880.36
30487,4436,808,2,1427.57,0.21,2255.56
30488,7542,777,3,1674.0,0.16,4218.48
30489,6175,953,4,757.85,0.11,2697.95
30490,2498,299,4,181.83,0.12,640.04
30491,1751,771,3,160.58,0.25,361.31
30492,20,636,2,354.89,0.04,681.39
30493,4825,351,2,1457.52,0.18,2390.33
30494,6327,451,2,1017.09,0.17,1688.37
30495,5605,443,4,523.5,0.14,1800.84
30496,224,498,3,1915.03,0.11,5113.13
30497,6118,848,3,1936.93,0.2,4648.63
30498,2058,950,5,1892.85,0.1,8517.83
30499,9092,124,4,1801.82,0.12,6342.41
30500,1686,445,1,835.43,0.03,810.37
30501,4819,798,1,1545.23,0.29,1097.11
30502,1116,723,5,1562.09,0.22,6092.15
30503,5513,816,2,1650.74,0.26,2443.1
30504,4985,787,1,625.15,0.16,525.13
30505,4367,907,3,423.98,0.23,979.39
30506,2900,533,5,1571.25,0.11,6992.06
30507,9311,90,1,1987.37,0.13,1729.01
30508,5596,742,5,1372.47,0.0,6862.35
30509,6624,311,1,261.16,0.08,240.27
30510,9334,224,3,568.92,0.05,1621.42
30511,795,812,2,260.64,0.07,484.79
30512,5869,394,3,1509.11,0.01,4482.06
30513,2557,256,4,95.88,0.15,325.99
30514,447,49,3,203.78,0.13,531.87
30515,387,576,4,1064.87,0.14,3663.15
30516,7495,631,4,221.71,0.17,736.08
30517,7387,548,5,828.82,0.1,3729.69
30518,2254,463,5,45.13,0.01,223.39
30519,3465,983,5,521.63,0.04,2503.82
30520,9436,23,3,1192.66,0.07,3327.52
30521,3199,432,5,1674.44,0.09,7618.7
30522,2065,184,5,520.25,0.14,2237.07
30523,652,86,5,1588.54,0.18,6513.01
30524,7279,933,3,1546.44,0.17,3850.64
30525,8842,124,1,1801.82,0.16,1513.53
30526,4823,872,3,453.03,0.18,1114.45
30527,951,647,2,1458.42,0.26,2158.46
30528,6088,201,1,1038.75,0.07,966.04
30529,6179,559,4,1926.84,0.25,5780.52
30530,286,646,2,900.53,0.27,1314.77
30531,8322,41,2,1837.93,0.18,3014.21
30532,6309,249,1,1383.01,0.22,1078.75
30533,4727,530,1,1811.0,0.24,1376.36
30534,366,875,2,1690.39,0.22,2637.01
30535,5,233,2,678.34,0.07,1261.71
30536,9261,898,3,948.76,0.16,2390.88
30537,62,210,4,370.3,0.25,1110.9
30538,6200,159,4,715.87,0.16,2405.32
30539,9251,334,1,1551.72,0.02,1520.69
30540,7471,444,4,853.88,0.23,2629.95
30541,3713,503,4,1584.2,0.15,5386.28
30542,7806,525,4,479.5,0.18,1572.76
30543,6706,541,5,1160.54,0.1,5222.43
30544,1200,9,2,1174.74,0.07,2185.02
30545,5087,254,3,950.85,0.08,2624.35
30546,2032,994,5,1309.92,0.04,6287.62
30547,4073,570,3,1776.05,0.28,3836.27
30548,3637,841,1,1782.44,0.21,1408.13
30549,1410,29,2,992.22,0.18,1627.24
30550,8694,877,4,1126.89,0.1,4056.8
30551,4335,43,3,1567.18,0.09,4278.4
30552,6470,961,4,1813.48,0.27,5295.36
30553,7273,304,4,545.21,0.19,1766.48
30554,6421,854,3,1436.23,0.07,4007.08
30555,7692,581,3,1928.98,0.13,5034.64
30556,7061,960,2,269.83,0.13,469.5
30557,2023,777,4,1674.0,0.24,5088.96
30558,8921,748,1,541.43,0.08,498.12
30559,5982,787,5,625.15,0.19,2531.86
30560,3546,184,5,520.25,0.21,2054.99
30561,7295,291,4,1924.22,0.22,6003.57
30562,305,671,5,19.21,0.03,93.17
30563,9185,62,4,34.23,0.18,112.27
30564,2421,640,1,493.74,0.14,424.62
30565,9282,747,3,367.54,0.23,849.02
30566,7721,875,1,1690.39,0.23,1301.6
30567,8077,509,3,1829.72,0.27,4007.09
30568,1619,483,3,718.23,0.21,1702.21
30569,3525,476,3,1946.43,0.22,4554.65
30570,5285,51,1,473.52,0.2,378.82
30571,7167,303,2,1407.87,0.28,2027.33
30572,1036,37,2,1046.38,0.19,1695.14
30573,5546,575,3,377.97,0.27,827.75
30574,2014,897,2,1959.73,0.12,3449.12
30575,5870,596,4,1744.38,0.05,6628.64
30576,8547,99,5,1514.78,0.26,5604.69
30577,5368,417,4,1583.31,0.04,6079.91
30578,8550,557,2,1408.85,0.26,2085.1
30579,8438,515,3,1818.69,0.15,4637.66
30580,2766,153,3,33.17,0.1,89.56
30581,7675,876,1,1756.83,0.13,1528.44
30582,3386,772,2,730.02,0.12,1284.84
30583,5447,779,5,558.83,0.1,2514.74
30584,1496,343,3,1826.91,0.22,4274.97
30585,6182,471,3,350.38,0.28,756.82
30586,17,807,5,353.46,0.14,1519.88
30587,947,179,1,142.77,0.19,115.64
30588,9046,396,4,70.82,0.27,206.79
30589,8228,698,2,544.86,0.09,991.65
30590,8641,159,1,715.87,0.06,672.92
30591,1695,125,4,1070.73,0.24,3255.02
30592,4959,687,4,1948.59,0.09,7092.87
30593,2669,374,4,1546.0,0.25,4638.0
30594,2843,669,2,818.01,0.01,1619.66
30595,5803,551,2,862.17,0.14,1482.93
30596,9548,82,2,167.33,0.01,331.31
30597,1800,640,2,493.74,0.28,710.99
30598,5459,930,5,1610.97,0.13,7007.72
30599,1689,583,2,808.38,0.14,1390.41
30600,1513,224,2,568.92,0.18,933.03
30601,2259,864,2,558.08,0.12,982.22
30602,1009,938,2,1257.91,0.05,2390.03
30603,4001,904,4,1394.05,0.02,5464.68
30604,4042,328,5,1275.86,0.12,5613.78
30605,3984,222,1,739.61,0.08,680.44
30606,139,174,3,906.81,0.09,2475.59
30607,9432,193,1,42.03,0.28,30.26
30608,3737,214,4,1006.89,0.18,3302.6
30609,326,910,2,1610.69,0.03,3124.74
30610,2154,696,4,1098.41,0.17,3646.72
30611,6811,785,3,227.88,0.24,519.57
30612,802,285,3,1969.85,0.17,4904.93
30613,1556,186,1,1557.68,0.08,1433.07
30614,5926,581,5,1928.98,0.18,7908.82
30615,200,462,5,901.9,0.08,4148.74
30616,203,700,5,45.88,0.12,201.87
30617,1750,534,1,212.49,0.13,184.87
30618,4588,506,5,1881.44,0.07,8748.7
30619,5561,104,1,364.14,0.27,265.82
30620,7969,712,4,56.33,0.15,191.52
30621,6354,451,1,1017.09,0.18,834.01
30622,7438,963,5,127.12,0.0,635.6
30623,4381,513,3,1426.11,0.11,3807.71
30624,240,938,4,1257.91,0.29,3572.46
30625,5634,795,5,1467.58,0.14,6310.59
30626,625,648,1,1952.93,0.07,1816.22
30627,3294,451,5,1017.09,0.14,4373.49
30628,127,436,1,1664.19,0.23,1281.43
30629,3059,766,1,452.6,0.26,334.92
30630,71,679,2,1057.46,0.01,2093.77
30631,7614,773,1,1175.75,0.2,940.6
30632,475,321,5,1866.68,0.18,7653.39
30633,2342,322,1,709.94,0.01,702.84
30634,348,745,1,1932.49,0.3,1352.74
30635,8480,141,4,1989.63,0.05,7560.59
30636,9482,654,3,673.54,0.15,1717.53
30637,4869,562,1,1216.99,0.25,912.74
30638,7183,42,5,1976.94,0.12,8698.54
30639,7394,856,4,1570.0,0.26,4647.2
30640,1967,851,3,1824.01,0.01,5417.31
30641,4478,230,5,589.61,0.1,2653.25
30642,3127,44,2,1117.71,0.16,1877.75
30643,1754,559,4,1926.84,0.01,7630.29
30644,678,543,1,1389.27,0.17,1153.09
30645,5048,332,1,1080.21,0.26,799.36
30646,9954,749,1,1776.97,0.29,1261.65
30647,6114,791,3,1620.46,0.1,4375.24
30648,1732,502,1,297.53,0.05,282.65
30649,6215,597,4,24.05,0.04,92.35
30650,1786,512,1,1009.27,0.11,898.25
30651,4279,749,5,1776.97,0.25,6663.64
30652,8056,817,4,135.87,0.18,445.65
30653,946,639,4,80.02,0.06,300.88
30654,2026,367,1,290.88,0.1,261.79
30655,1586,510,2,177.53,0.11,316.0
30656,2786,802,1,323.94,0.28,233.24
30657,364,679,4,1057.46,0.21,3341.57
30658,4821,329,5,889.45,0.09,4047.0
30659,8963,72,2,783.19,0.02,1535.05
30660,1292,363,3,1843.88,0.19,4480.63
30661,8898,551,1,862.17,0.06,810.44
30662,266,500,1,1474.46,0.1,1327.01
30663,8290,463,4,45.13,0.22,140.81
30664,8723,876,4,1756.83,0.1,6324.59
30665,1930,160,5,125.72,0.21,496.59
30666,396,836,2,1623.39,0.07,3019.51
30667,468,562,4,1216.99,0.18,3991.73
30668,9338,183,3,726.86,0.09,1984.33
30669,7041,865,5,1508.34,0.11,6712.11
30670,892,867,5,1110.2,0.05,5273.45
30671,9790,525,1,479.5,0.01,474.7
30672,1674,542,2,1767.67,0.02,3464.63
30673,2204,675,1,1225.6,0.07,1139.81
30674,2804,778,1,855.8,0.13,744.55
30675,5007,283,4,1566.55,0.17,5200.95
30676,5803,501,3,438.07,0.2,1051.37
30677,6270,390,4,479.84,0.12,1689.04
30678,7270,425,5,1543.64,0.24,5865.83
30679,1980,113,1,1029.91,0.28,741.54
30680,5310,678,2,1088.16,0.17,1806.35
30681,5262,315,5,1077.59,0.14,4633.64
30682,8476,734,4,1328.37,0.13,4622.73
30683,8939,700,5,45.88,0.28,165.17
30684,144,89,5,64.19,0.01,317.74
30685,5770,257,1,330.71,0.03,320.79
30686,3791,21,1,422.0,0.16,354.48
30687,9267,261,3,1391.71,0.2,3340.1
30688,4566,528,1,146.47,0.02,143.54
30689,6291,892,2,924.84,0.25,1387.26
30690,9073,133,3,423.9,0.25,953.77
30691,3924,840,5,1819.78,0.13,7916.04
30692,6006,323,1,1358.85,0.04,1304.5
30693,7539,467,3,1511.93,0.06,4263.64
30694,7956,463,3,45.13,0.04,129.97
30695,38,228,5,1272.93,0.07,5919.12
30696,7971,34,3,716.76,0.04,2064.27
30697,9512,137,1,637.56,0.03,618.43
30698,8064,965,2,1917.79,0.21,3030.11
30699,3713,2,1,895.82,0.14,770.41
30700,3456,373,2,1987.38,0.05,3776.02
30701,4339,931,1,1015.72,0.21,802.42
30702,2130,575,1,377.97,0.02,370.41
30703,881,856,3,1570.0,0.06,4427.4
30704,5986,482,3,1699.97,0.26,3773.93
30705,3136,378,4,1438.56,0.13,5006.19
30706,5921,779,4,558.83,0.0,2235.32
30707,2809,227,5,593.81,0.01,2939.36
30708,546,178,3,695.29,0.01,2065.01
30709,87,190,1,1734.32,0.15,1474.17
30710,5973,925,1,576.8,0.27,421.06
30711,9973,713,1,1785.36,0.09,1624.68
30712,6828,419,3,779.81,0.11,2082.09
30713,6236,642,4,1772.73,0.09,6452.74
30714,1316,960,5,269.83,0.13,1173.76
30715,7497,812,2,260.64,0.03,505.64
30716,1027,219,3,1638.41,0.17,4079.64
30717,5348,817,4,135.87,0.12,478.26
30718,3816,161,1,326.75,0.02,320.21
30719,2151,794,5,221.15,0.03,1072.58
30720,7226,977,3,1606.79,0.26,3567.07
30721,6861,492,2,1980.35,0.18,3247.77
30722,3230,526,2,1552.26,0.06,2918.25
30723,2137,538,2,1685.44,0.05,3202.34
30724,4502,227,3,593.81,0.03,1727.99
30725,8257,761,4,1048.63,0.22,3271.73
30726,3801,826,5,1637.39,0.2,6549.56
30727,1888,150,4,224.87,0.02,881.49
30728,9350,917,5,1584.07,0.08,7286.72
30729,1467,924,1,657.41,0.01,650.84
30730,6034,835,1,625.34,0.0,625.34
30731,637,682,1,1720.99,0.04,1652.15
30732,6072,76,1,576.23,0.28,414.89
30733,3263,938,3,1257.91,0.01,3735.99
30734,672,932,5,582.74,0.1,2622.33
30735,5979,516,5,1523.44,0.12,6703.14
30736,3913,211,5,1487.64,0.15,6322.47
30737,8378,629,3,1241.94,0.13,3241.46
30738,9807,872,1,453.03,0.25,339.77
30739,8292,544,3,838.29,0.01,2489.72
30740,8184,905,2,1332.79,0.18,2185.78
30741,5266,248,5,1820.13,0.21,7189.51
30742,6629,555,4,381.78,0.09,1389.68
30743,9941,206,3,170.45,0.17,424.42
30744,9573,971,1,1045.67,0.18,857.45
30745,9901,621,2,1978.67,0.16,3324.17
30746,6049,31,4,294.05,0.18,964.48
30747,375,838,2,1988.73,0.1,3579.71
30748,8456,244,3,1402.31,0.25,3155.2
30749,2989,278,3,1710.22,0.1,4617.59
30750,4202,695,2,486.69,0.02,953.91
30751,8180,843,1,1171.75,0.23,902.25
30752,3867,855,2,1739.67,0.18,2853.06
30753,253,671,5,19.21,0.21,75.88
30754,1039,821,5,726.68,0.08,3342.73
30755,828,750,2,592.73,0.27,865.39
30756,4245,314,2,1595.02,0.2,2552.03
30757,8549,923,4,1096.68,0.23,3377.77
30758,8989,554,4,452.5,0.16,1520.4
30759,9385,828,4,319.56,0.22,997.03
30760,8163,987,3,1911.49,0.14,4931.64
30761,7131,867,2,1110.2,0.05,2109.38
30762,446,847,5,809.63,0.03,3926.71
30763,8485,928,5,89.86,0.07,417.85
30764,2019,425,2,1543.64,0.04,2963.79
30765,7782,961,3,1813.48,0.26,4025.93
30766,4846,919,4,564.99,0.01,2237.36
30767,8169,301,5,1721.07,0.02,8433.24
30768,6699,4,3,1969.88,0.18,4845.9
30769,5808,974,5,1425.22,0.3,4988.27
30770,3322,554,1,452.5,0.23,348.43
30771,2624,158,5,971.3,0.0,4856.5
30772,1273,51,5,473.52,0.13,2059.81
30773,5786,416,2,1175.23,0.2,1880.37
30774,5484,393,1,1554.97,0.17,1290.63
30775,5666,9,3,1174.74,0.19,2854.62
30776,4687,291,5,1924.22,0.22,7504.46
30777,9576,143,2,1912.19,0.06,3594.92
30778,8154,349,3,364.25,0.22,852.35
30779,3435,261,3,1391.71,0.29,2964.34
30780,9631,62,1,34.23,0.28,24.65
30781,9971,227,4,593.81,0.04,2280.23
30782,9190,303,4,1407.87,0.1,5068.33
30783,5871,62,4,34.23,0.19,110.91
30784,705,989,1,14.64,0.27,10.69
30785,8824,304,4,545.21,0.1,1962.76
30786,8770,114,4,1655.19,0.13,5760.06
30787,1271,710,4,61.32,0.09,223.2
30788,2569,380,3,665.22,0.03,1935.79
30789,4369,964,1,819.62,0.1,737.66
30790,5785,748,4,541.43,0.09,1970.81
30791,2412,601,1,1493.07,0.01,1478.14
30792,3785,468,1,633.74,0.2,506.99
30793,9478,603,4,456.58,0.27,1333.21
30794,4498,875,5,1690.39,0.05,8029.35
30795,5205,33,2,1890.48,0.01,3743.15
30796,1699,228,1,1272.93,0.19,1031.07
30797,1379,18,4,808.58,0.19,2619.8
30798,3928,557,2,1408.85,0.2,2254.16
30799,1703,114,5,1655.19,0.06,7779.39
30800,8168,452,1,740.92,0.09,674.24
30801,7972,925,3,576.8,0.28,1245.89
30802,2591,132,1,557.58,0.01,552.0
30803,3228,337,4,183.01,0.14,629.55
30804,2141,536,5,156.53,0.04,751.34
30805,9134,966,3,527.95,0.24,1203.73
30806,2346,508,5,1225.03,0.22,4777.62
30807,2224,329,1,889.45,0.18,729.35
30808,2195,483,3,718.23,0.18,1766.85
30809,8809,658,5,134.67,0.17,558.88
30810,2824,786,1,1824.44,0.19,1477.8
30811,374,414,3,529.44,0.13,1381.84
30812,1388,489,2,79.33,0.04,152.31
30813,630,148,5,1269.65,0.13,5522.98
30814,7657,769,5,1928.87,0.25,7233.26
30815,3386,656,2,1073.72,0.24,1632.05
30816,7504,123,3,1121.22,0.18,2758.2
30817,2433,376,3,1802.55,0.19,4380.2
30818,5750,855,5,1739.67,0.22,6784.71
30819,2109,486,4,1989.83,0.17,6606.24
30820,5012,327,4,94.39,0.02,370.01
30821,7152,262,4,1986.47,0.15,6754.0
30822,6136,557,5,1408.85,0.27,5142.3
30823,2921,80,5,1219.39,0.07,5670.16
30824,998,690,2,59.8,0.29,84.92
30825,8982,678,4,1088.16,0.29,3090.37
30826,3937,246,4,997.96,0.16,3353.15
30827,3321,722,4,1165.92,0.14,4010.76
30828,2723,150,4,224.87,0.11,800.54
30829,987,170,5,1271.6,0.28,4577.76
30830,1424,615,4,1231.11,0.03,4776.71
30831,1592,90,5,1987.37,0.22,7750.74
30832,1105,614,1,1722.88,0.18,1412.76
30833,2911,713,4,1785.36,0.28,5141.84
30834,6942,495,4,1288.72,0.05,4897.14
30835,9861,903,5,1568.94,0.27,5726.63
30836,5997,742,1,1372.47,0.07,1276.4
30837,4549,944,2,1526.21,0.26,2258.79
30838,7996,92,5,1986.61,0.14,8542.42
30839,8580,366,2,1684.64,0.23,2594.35
30840,7388,950,2,1892.85,0.27,2763.56
30841,8127,569,2,1552.6,0.23,2391.0
30842,880,834,5,1174.32,0.08,5401.87
30843,8885,841,1,1782.44,0.03,1728.97
30844,3118,936,4,142.49,0.2,455.97
30845,5825,782,4,447.56,0.15,1521.7
30846,1346,82,5,167.33,0.28,602.39
30847,868,419,4,779.81,0.04,2994.47
30848,3454,966,3,527.95,0.22,1235.4
30849,5828,282,3,1067.98,0.07,2979.66
30850,6355,283,5,1566.55,0.26,5796.23
30851,5105,906,5,1266.28,0.07,5888.2
30852,6015,625,5,1113.69,0.29,3953.6
30853,2513,326,5,1842.18,0.18,7552.94
30854,4603,684,2,760.04,0.09,1383.27
30855,3700,654,3,673.54,0.19,1636.7
30856,6872,637,1,261.64,0.23,201.46
30857,6744,997,5,531.86,0.15,2260.41
30858,1759,66,2,956.17,0.16,1606.37
30859,280,840,5,1819.78,0.04,8734.94
30860,1331,389,5,995.23,0.06,4677.58
30861,3293,557,3,1408.85,0.2,3381.24
30862,1969,392,3,1268.28,0.05,3614.6
30863,5287,440,4,965.43,0.26,2857.67
30864,7402,679,2,1057.46,0.06,1988.02
30865,5654,270,5,1857.41,0.28,6686.68
30866,4514,231,4,911.09,0.15,3097.71
30867,4835,742,4,1372.47,0.15,4666.4
30868,9247,33,4,1890.48,0.08,6956.97
30869,1342,658,1,134.67,0.01,133.32
30870,1039,541,5,1160.54,0.27,4235.97
30871,1810,646,1,900.53,0.17,747.44
30872,3062,451,3,1017.09,0.19,2471.53
30873,6800,420,4,1767.12,0.14,6078.89
30874,602,12,4,917.04,0.08,3374.71
30875,1990,442,5,1403.31,0.19,5683.41
30876,5072,743,5,959.64,0.14,4126.45
30877,1712,681,2,825.11,0.12,1452.19
30878,4329,372,4,398.72,0.1,1435.39
30879,1124,732,1,341.27,0.28,245.71
30880,6456,474,3,531.24,0.04,1529.97
30881,3171,867,4,1110.2,0.23,3419.42
30882,4573,304,5,545.21,0.2,2180.84
30883,6313,453,1,423.25,0.08,389.39
30884,6380,554,4,452.5,0.27,1321.3
30885,7415,311,2,261.16,0.01,517.1
30886,2889,937,3,883.61,0.01,2624.32
30887,9124,187,2,129.64,0.12,228.17
30888,8587,462,3,901.9,0.28,1948.1
30889,2904,377,1,1432.75,0.27,1045.91
30890,1026,273,1,1061.38,0.26,785.42
30891,8232,268,4,1411.3,0.18,4629.06
30892,5731,324,3,1109.82,0.16,2796.75
30893,9284,806,3,991.72,0.1,2677.64
30894,1555,546,2,174.12,0.18,285.56
30895,1484,174,2,906.81,0.02,1777.35
30896,9642,475,1,1668.32,0.14,1434.76
30897,4543,548,5,828.82,0.0,4144.1
30898,2107,651,5,284.84,0.08,1310.26
30899,1138,115,2,1747.45,0.02,3425.0
30900,4053,732,3,341.27,0.22,798.57
30901,3477,916,1,1805.92,0.03,1751.74
30902,5101,176,5,1582.43,0.26,5854.99
30903,9990,694,4,1718.46,0.09,6255.19
30904,9404,931,3,1015.72,0.09,2772.92
30905,1123,425,1,1543.64,0.21,1219.48
30906,5871,374,2,1546.0,0.23,2380.84
30907,4167,342,3,139.33,0.07,388.73
30908,2731,839,1,164.35,0.22,128.19
30909,394,520,3,1449.82,0.18,3566.56
30910,3696,222,2,739.61,0.11,1316.51
30911,2765,644,3,1385.41,0.07,3865.29
30912,5825,630,4,575.77,0.15,1957.62
30913,5517,443,4,523.5,0.03,2031.18
30914,8169,732,1,341.27,0.12,300.32
30915,3788,58,5,670.75,0.07,3118.99
30916,8049,882,1,143.88,0.02,141.0
30917,283,200,5,1686.83,0.24,6409.95
30918,6155,644,4,1385.41,0.08,5098.31
30919,4801,159,4,715.87,0.21,2262.15
30920,5387,55,5,809.42,0.05,3844.74
30921,8393,750,5,592.73,0.25,2222.74
30922,9039,825,5,870.74,0.13,3787.72
30923,3176,222,5,739.61,0.24,2810.52
30924,7196,988,4,1708.69,0.02,6698.06
30925,2639,578,1,1694.17,0.09,1541.69
30926,7320,784,3,1650.22,0.02,4851.65
30927,3647,277,1,1744.63,0.16,1465.49
30928,6729,899,4,128.88,0.17,427.88
30929,9841,927,1,998.21,0.1,898.39
30930,9805,22,2,953.07,0.22,1486.79
30931,7914,200,4,1686.83,0.08,6207.53
30932,5063,841,1,1782.44,0.24,1354.65
30933,5727,496,1,227.25,0.28,163.62
30934,5692,453,1,423.25,0.1,380.93
30935,4841,34,1,716.76,0.08,659.42
30936,8866,682,2,1720.99,0.17,2856.84
30937,6982,184,5,520.25,0.18,2133.03
30938,8210,52,4,1815.2,0.11,6462.11
30939,8508,746,2,333.1,0.22,519.64
30940,7852,771,3,160.58,0.08,443.2
30941,5353,142,3,1580.13,0.21,3744.91
30942,4240,71,5,466.78,0.17,1937.14
30943,4544,612,4,408.96,0.2,1308.67
30944,9017,989,4,14.64,0.2,46.85
30945,2015,362,4,1024.52,0.25,3073.56
30946,6896,693,1,1151.65,0.06,1082.55
30947,2325,262,5,1986.47,0.07,9237.09
30948,5560,610,4,145.94,0.18,478.68
30949,5361,980,2,1740.51,0.06,3272.16
30950,4068,524,1,639.67,0.05,607.69
30951,3969,253,3,415.61,0.18,1022.4
30952,9002,232,3,1060.82,0.2,2545.97
30953,7711,172,3,503.8,0.08,1390.49
30954,354,92,2,1986.61,0.1,3575.9
30955,2648,373,4,1987.38,0.22,6200.63
30956,5131,997,3,531.86,0.3,1116.91
30957,7236,15,4,631.91,0.22,1971.56
30958,7867,910,1,1610.69,0.28,1159.7
30959,7393,47,4,1622.02,0.3,4541.66
30960,1874,7,1,1975.69,0.24,1501.52
30961,7888,12,5,917.04,0.28,3301.34
30962,6401,808,5,1427.57,0.25,5353.39
30963,4091,460,5,952.1,0.22,3713.19
30964,2446,516,3,1523.44,0.13,3976.18
30965,5099,297,2,819.57,0.14,1409.66
30966,2800,445,5,835.43,0.21,3299.95
30967,4661,96,3,264.01,0.09,720.75
30968,9576,934,5,770.56,0.19,3120.77
30969,3447,421,4,1317.21,0.26,3898.94
30970,3476,164,2,10.35,0.14,17.8
30971,6818,660,5,257.59,0.06,1210.67
30972,1722,243,5,817.32,0.11,3637.07
30973,9106,629,5,1241.94,0.28,4470.98
30974,1803,551,3,862.17,0.11,2301.99
30975,1932,673,2,1147.84,0.22,1790.63
30976,2721,114,2,1655.19,0.05,3144.86
30977,874,745,3,1932.49,0.12,5101.77
30978,4353,815,1,383.98,0.11,341.74
30979,3309,861,3,436.89,0.2,1048.54
30980,5728,891,3,100.69,0.2,241.66
30981,6732,201,2,1038.75,0.21,1641.23
30982,1672,457,4,159.03,0.27,464.37
30983,177,923,5,1096.68,0.2,4386.72
30984,8987,875,3,1690.39,0.21,4006.22
30985,3379,823,3,1077.64,0.25,2424.69
30986,9217,34,1,716.76,0.09,652.25
