order_id,customer_id,store_id,order_date,order_status,payment_method,total_amount
4287,534,89,2024-07-09 12:39:45,Cancelled,Debit Card,444.33
4288,656,37,2024-06-14 12:39:00,Returned,Credit Card,1240.73
4289,770,51,2025-06-08 11:40:31,Returned,UPI,4045.51
4290,417,6,2025-02-05 10:44:04,Completed,UPI,3738.4
4291,270,4,2024-09-23 10:50:49,Cancelled,Debit Card,1077.83
4292,278,97,2026-04-01 08:46:56,Cancelled,Debit Card,3647.0
4293,223,54,2024-10-21 00:14:50,Completed,UPI,1044.67
4294,322,82,2024-09-15 17:51:29,Completed,Debit Card,4682.66
4295,901,47,2025-10-26 11:42:10,Returned,Cash,1077.39
4296,992,12,2025-08-11 12:40:31,Cancelled,Debit Card,1897.39
4297,757,17,2025-05-09 17:37:42,Returned,Debit Card,2381.41
4298,395,60,2025-12-27 20:07:27,Cancelled,UPI,4545.6
4299,136,85,2025-09-16 07:22:00,Pending,Net Banking,4065.85
4300,446,7,2025-09-14 07:03:14,Pending,Debit Card,841.35
4301,939,44,2025-01-08 01:56:59,Cancelled,Cash,2976.85
4302,589,66,2025-08-23 12:18:13,Pending,Debit Card,905.75
4303,3,6,2024-12-09 14:44:43,Pending,Cash,2677.58
4304,194,59,2024-05-28 07:31:46,Pending,Credit Card,3363.34
4305,918,28,2025-12-20 01:24:59,Cancelled,Net Banking,458.85
4306,864,68,2025-03-22 12:29:56,Cancelled,UPI,1844.75
4307,941,88,2025-03-26 13:31:00,Cancelled,Credit Card,2471.98
4308,80,60,2025-03-30 23:50:25,Returned,Credit Card,1040.08
4309,843,30,2025-10-04 19:51:51,Completed,UPI,2232.86
4310,300,18,2024-07-22 10:22:12,Pending,Net Banking,2140.7
4311,209,70,2024-07-16 10:51:46,Completed,UPI,3610.74
4312,84,75,2024-06-03 05:40:11,Pending,Cash,3748.8
4313,826,38,2025-11-14 01:28:42,Returned,UPI,2022.66
4314,583,45,2025-07-09 20:47:16,Returned,Cash,2979.87
4315,714,20,2025-11-01 05:58:47,Returned,Cash,3939.22
4316,250,19,2025-10-11 19:52:54,Returned,Net Banking,339.82
4317,235,88,2026-01-27 18:11:55,Pending,Credit Card,986.28
4318,196,23,2025-01-27 20:06:12,Returned,Net Banking,1904.43
4319,95,14,2025-07-23 07:11:59,Returned,UPI,297.32
4320,640,77,2024-11-18 03:34:37,Pending,Credit Card,433.33
4321,17,85,2025-08-25 06:56:34,Cancelled,UPI,4803.55
4322,972,89,2025-08-01 15:20:19,Cancelled,UPI,4335.77
4323,302,42,2024-08-25 20:22:13,Pending,UPI,2811.88
4324,315,44,2025-11-06 04:55:04,Cancelled,Net Banking,309.07
4325,808,33,2026-04-28 09:45:47,Cancelled,Debit Card,3161.11
4326,135,64,2025-03-05 08:40:24,Pending,UPI,2425.93
4327,148,7,2026-02-17 11:30:28,Pending,Net Banking,1822.66
4328,311,34,2026-02-15 04:12:13,Returned,Debit Card,4681.92
4329,37,73,2026-05-02 00:28:17,Cancelled,Cash,2254.16
4330,752,73,2025-04-21 00:11:13,Pending,Net Banking,2923.34
4331,871,56,2024-11-06 23:35:04,Completed,Net Banking,375.26
4332,994,17,2026-02-24 00:14:14,Returned,Credit Card,2937.61
4333,729,86,2025-04-23 22:07:59,Cancelled,Net Banking,3691.88
4334,673,22,2025-05-22 18:42:41,Completed,Credit Card,2747.79
4335,340,94,2025-05-18 21:19:24,Completed,Net Banking,2471.09
4336,890,55,2025-04-10 13:11:01,Cancelled,UPI,2912.41
4337,855,60,2025-05-18 23:29:32,Cancelled,Debit Card,2049.11
4338,259,21,2025-05-12 12:43:34,Pending,Net Banking,2113.49
4339,297,58,2025-02-17 23:40:58,Cancelled,Net Banking,3572.67
4340,168,38,2024-10-13 11:34:05,Pending,Debit Card,3237.88
4341,223,64,2024-06-03 12:12:20,Cancelled,Cash,4224.63
4342,209,11,2024-06-28 08:57:40,Completed,Cash,996.44
4343,594,68,2025-10-19 11:59:32,Returned,Cash,2605.92
4344,594,63,2024-08-09 01:05:07,Cancelled,Net Banking,2141.16
4345,316,71,2024-09-12 21:15:05,Pending,Credit Card,2956.12
4346,737,89,2026-01-22 01:31:01,Completed,Credit Card,3085.36
4347,789,32,2025-12-22 14:06:33,Cancelled,Cash,533.49
4348,915,80,2026-02-11 15:27:56,Pending,Net Banking,3881.73
4349,190,42,2024-06-06 05:36:20,Returned,Debit Card,443.27
4350,194,28,2025-06-15 01:02:46,Cancelled,Net Banking,3842.09
4351,635,2,2025-08-18 12:12:00,Returned,Net Banking,71.21
4352,115,16,2025-07-10 08:49:52,Pending,Net Banking,1651.35
4353,972,97,2024-08-26 11:21:23,Completed,Cash,108.32
4354,568,43,2025-08-07 15:28:46,Returned,Debit Card,3145.7
4355,720,15,2024-09-25 23:44:27,Returned,Cash,3738.79
4356,114,18,2024-11-02 20:17:52,Cancelled,UPI,102.2
4357,610,5,2025-09-10 13:30:43,Returned,Debit Card,4812.25
4358,933,21,2025-07-26 11:37:23,Completed,Net Banking,1994.77
4359,850,52,2025-01-12 09:08:56,Pending,Net Banking,1077.64
4360,463,27,2025-09-06 13:18:49,Returned,UPI,4206.85
4361,911,40,2024-09-26 10:09:06,Cancelled,Net Banking,2098.08
4362,976,98,2026-04-12 09:54:06,Returned,Net Banking,3681.47
4363,290,10,2024-12-19 18:41:14,Pending,Cash,2948.49
4364,558,1,2025-11-27 05:19:11,Cancelled,Debit Card,3269.27
4365,735,57,2026-04-08 21:25:23,Cancelled,Net Banking,1874.89
4366,928,45,2026-01-04 16:02:34,Completed,Net Banking,1688.25
4367,807,47,2025-12-10 23:47:08,Returned,Credit Card,1483.47
4368,673,2,2026-01-25 07:01:34,Returned,Credit Card,403.54
4369,22,15,2024-10-31 04:58:46,Returned,UPI,4150.65
4370,983,57,2024-08-10 15:31:29,Pending,Credit Card,2274.16
4371,390,36,2025-11-26 23:26:54,Pending,Cash,2473.87
4372,867,68,2025-08-22 18:40:45,Pending,Net Banking,2375.57
4373,538,67,2025-04-09 08:53:32,Pending,UPI,3031.26
4374,4,28,2024-12-08 20:43:23,Cancelled,Net Banking,4078.58
4375,115,20,2026-01-02 03:46:53,Cancelled,UPI,3501.26
4376,584,69,2024-10-23 06:23:39,Completed,Net Banking,793.15
4377,269,19,2024-09-16 15:02:29,Pending,Net Banking,3944.33
4378,773,29,2024-11-30 04:35:51,Cancelled,Debit Card,4340.98
4379,447,82,2025-10-19 03:18:14,Completed,Net Banking,4483.87
4380,451,96,2025-12-13 19:33:02,Cancelled,UPI,223.04
4381,773,53,2025-05-08 00:00:34,Completed,UPI,91.33
4382,275,16,2025-05-21 01:48:00,Pending,Credit Card,3311.92
4383,432,85,2025-12-12 17:09:19,Pending,UPI,291.61
4384,782,88,2025-03-31 02:22:25,Cancelled,Cash,4866.9
4385,998,19,2026-03-18 22:11:46,Pending,Credit Card,2753.11
4386,346,39,2025-04-08 16:04:12,Pending,Net Banking,3265.7
4387,745,88,2025-04-28 01:25:06,Returned,Debit Card,2412.02
4388,848,40,2026-03-06 11:05:36,Cancelled,Credit Card,2010.04
4389,753,69,2025-02-28 03:12:07,Pending,Debit Card,3111.36
4390,312,39,2024-12-21 16:59:02,Cancelled,Credit Card,2536.19
4391,663,25,2024-08-06 09:31:50,Completed,Net Banking,2735.6
4392,406,16,2025-06-28 01:31:57,Completed,Cash,1805.76
4393,817,26,2026-03-15 00:58:54,Completed,Cash,986.64
4394,618,5,2025-02-13 01:16:48,Cancelled,Credit Card,2999.1
4395,18,40,2024-12-10 10:57:40,Pending,Credit Card,4070.1
4396,837,50,2024-12-31 04:54:07,Returned,Credit Card,277.44
4397,769,95,2025-12-22 08:36:11,Returned,Debit Card,3499.1
4398,238,63,2024-11-01 19:12:47,Cancelled,Debit Card,4833.71
4399,169,15,2025-03-03 15:00:35,Pending,Net Banking,908.74
4400,664,61,2025-05-05 08:51:34,Pending,Cash,4260.28
4401,891,21,2025-02-09 20:08:36,Cancelled,Credit Card,800.75
4402,966,81,2026-03-01 07:25:49,Returned,Cash,2398.97
4403,522,92,2026-03-23 20:21:18,Returned,Net Banking,3972.58
4404,133,28,2024-07-22 13:55:36,Pending,Credit Card,2540.84
4405,247,59,2025-01-14 13:06:52,Completed,Net Banking,2970.42
4406,450,30,2025-04-24 18:11:26,Cancelled,Credit Card,3020.57
4407,484,88,2025-07-24 05:48:44,Returned,Net Banking,1449.8
4408,771,69,2025-05-31 02:17:29,Returned,Credit Card,4018.84
4409,190,28,2024-08-22 10:23:41,Cancelled,Net Banking,1168.93
4410,383,78,2025-12-06 01:00:41,Cancelled,Debit Card,3093.54
4411,639,77,2025-04-30 14:31:12,Returned,Net Banking,4620.09
4412,695,9,2024-09-22 15:25:06,Pending,UPI,2242.83
4413,63,28,2026-05-20 02:43:29,Cancelled,Credit Card,71.91
4414,274,87,2025-04-04 22:24:52,Pending,Cash,1527.21
4415,868,69,2026-05-06 00:05:14,Cancelled,Cash,1665.95
4416,57,87,2024-06-07 08:47:20,Returned,Net Banking,701.79
4417,461,40,2026-05-19 08:27:26,Pending,Cash,905.74
4418,208,72,2024-08-21 00:23:17,Returned,Debit Card,4755.99
4419,901,76,2025-08-06 03:07:46,Pending,Debit Card,1200.83
4420,769,29,2024-11-26 20:30:45,Cancelled,Debit Card,3388.32
4421,298,31,2025-10-20 11:42:56,Completed,Credit Card,1701.26
4422,33,28,2025-01-29 04:12:03,Completed,UPI,1046.11
4423,702,39,2025-05-18 23:48:10,Completed,UPI,2110.84
4424,125,80,2025-10-29 19:46:09,Completed,Cash,2826.15
4425,9,28,2026-04-03 22:07:29,Pending,UPI,3724.48
4426,927,44,2024-06-23 10:19:23,Returned,Debit Card,3663.36
4427,64,3,2025-01-17 10:14:34,Pending,Net Banking,413.03
4428,592,38,2026-03-31 19:17:48,Pending,Debit Card,3474.34
4429,1,14,2025-09-12 14:47:50,Returned,Debit Card,2769.82
4430,662,89,2024-09-30 17:37:23,Returned,Cash,4915.41
4431,803,6,2024-07-17 02:00:05,Pending,UPI,3715.22
4432,381,41,2025-10-10 03:53:45,Completed,UPI,4733.42
4433,424,54,2024-12-28 01:31:06,Completed,Cash,2572.19
4434,492,25,2024-12-29 22:22:50,Returned,Credit Card,4656.76
4435,187,80,2024-06-23 23:55:45,Pending,UPI,190.01
4436,938,30,2025-04-24 01:38:11,Pending,Cash,4413.16
4437,157,22,2026-02-26 19:12:40,Returned,UPI,4134.91
4438,239,66,2026-01-10 09:55:40,Returned,Debit Card,4334.45
4439,455,74,2025-12-08 15:48:15,Returned,Debit Card,2598.51
4440,855,5,2025-10-17 10:44:37,Cancelled,Debit Card,392.72
4441,113,20,2024-11-16 19:19:02,Cancelled,Debit Card,3917.81
4442,141,93,2024-08-16 15:44:58,Cancelled,Debit Card,577.25
4443,111,78,2025-07-25 12:34:39,Returned,Net Banking,2896.54
4444,94,59,2024-07-22 17:42:57,Cancelled,Credit Card,3806.54
4445,993,93,2024-10-19 07:06:23,Completed,Net Banking,3893.43
4446,557,3,2024-09-17 22:10:24,Pending,UPI,987.15
4447,253,7,2024-08-06 12:33:37,Pending,UPI,3354.35
4448,848,37,2024-10-30 12:32:56,Pending,Credit Card,2781.67
4449,481,73,2025-10-09 20:20:57,Cancelled,Cash,4772.96
4450,607,94,2024-06-18 10:45:17,Completed,Net Banking,780.27
4451,997,5,2025-03-05 07:33:55,Cancelled,UPI,361.47
4452,316,50,2025-11-04 07:47:06,Completed,Debit Card,1993.39
4453,298,70,2025-11-16 02:53:10,Returned,Credit Card,906.19
4454,351,100,2024-10-06 08:35:48,Pending,Credit Card,4628.02
4455,454,6,2025-11-16 20:53:43,Returned,Credit Card,3760.41
4456,760,24,2024-05-29 12:19:24,Completed,Cash,1480.92
4457,764,31,2024-07-25 08:46:37,Returned,Debit Card,4027.4
4458,773,11,2025-06-18 02:12:44,Completed,Net Banking,2544.95
4459,263,32,2025-02-01 07:20:19,Returned,Debit Card,1524.61
4460,429,31,2025-06-10 08:47:51,Cancelled,Net Banking,1006.1
4461,812,18,2025-07-11 09:26:17,Completed,Credit Card,3356.24
4462,245,22,2025-03-03 05:16:54,Completed,Debit Card,1241.26
4463,322,19,2025-07-19 16:19:30,Cancelled,Credit Card,3417.69
4464,332,70,2024-10-24 04:19:50,Returned,UPI,904.96
4465,96,97,2025-01-13 22:27:15,Completed,Credit Card,1532.72
4466,962,78,2025-02-13 09:57:11,Pending,Net Banking,3828.73
4467,644,69,2024-08-28 12:19:39,Pending,Debit Card,3281.69
4468,68,26,2025-04-17 13:15:07,Cancelled,Debit Card,926.52
4469,47,100,2025-11-10 17:48:15,Pending,UPI,3732.76
4470,37,17,2026-03-28 19:47:14,Returned,Credit Card,3688.07
4471,736,87,2025-07-18 22:47:31,Returned,Debit Card,1344.87
4472,105,49,2024-10-29 16:38:52,Completed,Cash,3203.77
4473,551,46,2025-04-01 14:43:19,Completed,Debit Card,1492.56
4474,840,81,2024-06-13 05:50:40,Cancelled,Cash,4855.13
4475,120,78,2024-12-17 11:55:03,Pending,Debit Card,4110.21
4476,19,21,2025-09-25 12:00:52,Pending,Cash,2085.59
4477,967,29,2025-11-07 14:23:37,Cancelled,Credit Card,4888.46
4478,40,9,2024-10-23 17:05:12,Returned,Net Banking,2682.04
4479,172,57,2024-12-05 18:53:24,Cancelled,Net Banking,1433.31
4480,117,9,2026-03-26 13:49:38,Completed,Debit Card,2080.27
4481,479,85,2025-12-15 07:28:24,Cancelled,Net Banking,2310.95
4482,984,75,2024-12-21 19:44:59,Cancelled,UPI,1905.25
4483,762,23,2025-12-11 01:22:37,Completed,UPI,2832.48
4484,248,54,2025-05-22 10:56:09,Pending,Debit Card,4996.42
4485,710,66,2024-08-20 18:06:31,Completed,Cash,3521.47
4486,412,36,2025-01-18 12:01:48,Returned,Cash,698.9
4487,97,23,2024-11-06 02:42:16,Pending,Cash,3531.11
4488,864,91,2024-12-16 20:30:20,Cancelled,Cash,4893.17
4489,929,63,2024-10-13 23:45:38,Returned,Net Banking,1361.57
4490,783,70,2024-10-15 05:25:54,Cancelled,Credit Card,2178.29
4491,646,54,2026-02-13 03:55:56,Pending,Cash,1856.48
4492,696,71,2025-08-12 16:12:37,Returned,Cash,2899.96
4493,11,33,2024-12-24 02:07:52,Returned,Credit Card,1049.2
4494,123,93,2025-10-08 19:51:31,Pending,Cash,2712.41
4495,113,82,2025-08-19 08:44:50,Cancelled,UPI,1859.09
4496,234,16,2024-11-28 21:36:53,Returned,Debit Card,3562.91
4497,50,33,2025-03-21 01:52:21,Cancelled,Cash,4153.49
4498,822,96,2025-12-19 06:03:07,Cancelled,Debit Card,1229.35
4499,844,20,2024-12-20 14:19:30,Completed,Debit Card,1769.98
4500,948,85,2025-02-18 19:49:34,Pending,Net Banking,2112.01
4501,688,61,2026-03-04 07:00:11,Cancelled,Credit Card,4809.24
4502,955,96,2025-01-22 22:16:58,Pending,Net Banking,3401.02
4503,227,62,2026-05-09 07:31:38,Completed,Debit Card,4528.29
4504,903,24,2024-09-29 20:32:38,Returned,Credit Card,499.7
4505,544,52,2025-04-23 18:46:07,Completed,UPI,1468.62
4506,783,35,2026-03-07 17:57:52,Completed,Debit Card,4055.17
4507,728,99,2024-11-14 16:50:16,Cancelled,Cash,4769.88
4508,357,87,2024-06-24 12:55:40,Cancelled,Credit Card,3750.31
4509,3,74,2025-06-21 07:52:39,Cancelled,Debit Card,929.02
4510,956,24,2026-04-02 15:34:48,Pending,Debit Card,1348.68
4511,584,35,2025-03-11 18:29:40,Pending,Debit Card,2334.06
4512,258,51,2024-07-26 04:34:31,Cancelled,Debit Card,674.41
4513,515,70,2025-11-01 19:52:28,Cancelled,Debit Card,4017.87
4514,167,59,2025-11-25 04:50:42,Pending,Net Banking,4401.86
4515,421,10,2026-01-12 09:43:16,Pending,Debit Card,4942.76
4516,189,23,2025-09-17 15:21:24,Cancelled,Credit Card,920.89
4517,750,55,2025-01-06 10:48:48,Pending,Debit Card,1693.45
4518,535,36,2025-11-06 18:02:09,Cancelled,Net Banking,3104.1
4519,958,58,2025-03-16 21:34:37,Pending,UPI,2640.33
4520,498,84,2024-08-19 02:12:09,Pending,Credit Card,4771.89
4521,122,1,2024-09-21 10:34:49,Cancelled,Credit Card,4835.48
4522,113,32,2026-02-10 19:36:12,Completed,Debit Card,3419.76
4523,228,97,2025-03-02 08:33:11,Completed,Credit Card,1622.66
4524,39,27,2025-01-30 14:26:13,Cancelled,Net Banking,2063.51
4525,768,93,2025-11-24 11:15:17,Cancelled,Debit Card,1010.13
4526,430,9,2026-02-17 22:39:24,Cancelled,Credit Card,2624.6
4527,763,30,2025-10-22 10:13:26,Cancelled,Credit Card,2910.56
4528,147,77,2025-09-27 19:38:04,Returned,Credit Card,1706.35
4529,930,21,2025-03-21 19:14:28,Pending,Cash,911.46
4530,786,92,2024-10-02 15:12:27,Completed,Net Banking,3236.1
4531,442,90,2025-04-17 04:11:47,Completed,Credit Card,4176.63
4532,624,72,2024-07-31 14:09:19,Cancelled,UPI,2041.86
4533,682,4,2024-12-14 03:03:47,Returned,Credit Card,4973.26
4534,96,26,2025-09-21 03:26:53,Cancelled,Net Banking,2208.89
4535,832,27,2024-10-22 19:19:45,Completed,UPI,1839.98
4536,83,92,2024-10-07 13:38:07,Returned,Net Banking,137.42
4537,718,57,2024-05-30 14:03:53,Completed,Credit Card,3589.72
4538,206,7,2024-08-01 10:55:02,Cancelled,Debit Card,1632.11
4539,251,49,2025-09-04 12:56:37,Cancelled,Credit Card,4423.14
4540,159,10,2026-05-18 01:13:00,Completed,Net Banking,1272.02
4541,560,71,2025-10-19 13:11:40,Completed,UPI,1799.72
4542,277,86,2025-07-19 05:22:12,Pending,Net Banking,1587.41
4543,214,31,2025-07-01 13:48:26,Completed,Net Banking,3482.29
4544,693,37,2025-08-25 14:29:48,Returned,Credit Card,1280.31
4545,355,67,2024-09-25 06:03:36,Pending,Net Banking,1460.97
4546,655,80,2026-01-28 07:48:40,Pending,Debit Card,1963.3
4547,900,3,2024-12-22 15:26:14,Pending,Net Banking,3533.92
4548,686,6,2025-10-14 21:52:45,Cancelled,Credit Card,3397.63
4549,547,38,2025-03-08 21:41:28,Completed,Cash,2617.2
4550,339,73,2025-05-22 23:15:41,Completed,Credit Card,468.6
4551,805,1,2026-02-17 20:15:18,Returned,Net Banking,178.84
4552,963,88,2024-06-07 16:00:43,Pending,Cash,4067.5
4553,978,9,2025-10-06 09:14:16,Completed,Net Banking,3655.94
4554,522,85,2025-12-13 10:20:01,Pending,Cash,410.76
4555,808,6,2024-10-08 20:57:09,Cancelled,Cash,2294.82
4556,752,96,2025-09-11 17:00:08,Cancelled,Debit Card,3025.21
4557,364,79,2024-06-28 07:10:16,Pending,Net Banking,2921.32
4558,45,90,2025-09-01 16:48:47,Pending,Credit Card,3618.85
4559,924,11,2024-12-27 02:09:02,Pending,Credit Card,1420.43
4560,762,45,2025-06-26 08:35:01,Pending,Cash,378.77
4561,111,22,2026-04-30 22:29:11,Pending,UPI,4796.03
4562,523,70,2024-09-20 19:42:19,Returned,UPI,2724.84
4563,859,57,2025-07-26 22:18:34,Returned,Net Banking,3164.64
4564,125,40,2025-06-02 04:09:55,Pending,Cash,3716.88
4565,592,45,2025-04-24 16:26:00,Completed,Debit Card,4283.71
4566,396,73,2024-11-12 02:06:39,Returned,Cash,4683.57
4567,955,68,2025-10-06 13:29:18,Completed,Net Banking,1227.74
4568,82,40,2025-10-29 23:03:39,Returned,Cash,4618.77
4569,481,27,2026-03-19 03:24:49,Returned,Credit Card,1099.85
4570,314,64,2025-01-17 06:04:02,Pending,Credit Card,1944.39
4571,827,12,2024-09-15 23:30:38,Completed,Debit Card,4837.26
4572,99,73,2025-03-28 15:33:35,Cancelled,Net Banking,2877.69
4573,112,96,2025-10-14 01:43:17,Returned,Cash,4869.49
4574,557,4,2025-09-30 10:46:55,Returned,UPI,2935.39
4575,426,55,2025-06-24 17:42:34,Cancelled,Net Banking,3061.67
4576,568,38,2025-01-02 04:41:37,Pending,Cash,1232.16
4577,100,27,2025-07-25 07:25:56,Pending,UPI,1063.36
4578,571,91,2026-04-05 16:23:57,Returned,Cash,3646.63
4579,984,17,2025-03-10 11:02:30,Completed,Net Banking,3356.8
4580,895,49,2024-10-17 06:31:47,Completed,Net Banking,3201.05
4581,210,83,2026-03-26 06:54:54,Cancelled,Debit Card,4161.89
4582,251,45,2024-11-07 13:14:37,Pending,Debit Card,1642.99
4583,129,94,2025-03-11 19:51:03,Pending,Cash,2145.89
4584,360,29,2026-01-24 10:56:22,Cancelled,UPI,1701.85
4585,732,22,2026-05-08 04:50:52,Returned,UPI,1521.81
4586,58,74,2024-06-06 14:57:46,Cancelled,Credit Card,1397.0
4587,287,34,2025-02-02 09:47:39,Pending,UPI,4190.93
4588,670,49,2024-11-22 16:42:27,Completed,Credit Card,562.82
4589,970,67,2024-07-21 05:31:23,Completed,Credit Card,274.38
4590,105,38,2025-10-09 23:29:06,Cancelled,Debit Card,1723.47
4591,868,99,2026-04-06 08:54:30,Cancelled,Net Banking,905.65
4592,176,66,2024-10-06 09:13:45,Returned,Credit Card,4139.82
4593,561,46,2026-01-24 05:55:03,Pending,Debit Card,1203.7
4594,807,59,2025-02-21 19:42:13,Pending,Credit Card,4615.68
4595,928,81,2025-11-10 11:51:32,Returned,Credit Card,47.32
4596,993,47,2024-06-04 14:16:37,Returned,Net Banking,4150.06
4597,212,6,2026-01-16 08:43:50,Cancelled,Credit Card,466.23
4598,276,29,2026-04-22 08:49:05,Pending,Cash,889.23
4599,719,66,2025-07-04 22:00:41,Cancelled,Credit Card,4066.39
4600,574,100,2025-10-31 09:13:42,Completed,UPI,623.28
4601,584,20,2025-08-25 17:47:46,Cancelled,Debit Card,4635.4
4602,566,92,2026-02-15 00:13:24,Cancelled,Cash,4561.97
4603,204,98,2026-02-14 10:58:29,Completed,Credit Card,3440.49
4604,311,12,2026-04-27 06:23:17,Pending,Debit Card,657.0
4605,686,97,2026-03-19 11:13:36,Cancelled,Debit Card,2528.1
4606,510,34,2024-09-05 01:52:16,Returned,Cash,2668.16
4607,120,38,2026-03-31 15:39:58,Completed,Cash,3416.91
4608,860,26,2024-12-22 14:27:44,Completed,Debit Card,3997.86
4609,147,19,2026-02-27 14:01:01,Returned,UPI,369.63
4610,735,46,2026-01-15 08:17:26,Pending,UPI,224.28
4611,417,8,2026-04-04 06:04:44,Cancelled,UPI,909.57
4612,114,57,2025-01-17 03:12:20,Returned,Cash,3470.46
4613,82,53,2024-06-02 16:03:40,Pending,Credit Card,538.78
4614,817,58,2025-08-06 11:36:19,Pending,UPI,2495.95
4615,865,24,2025-02-03 20:50:04,Completed,Debit Card,671.87
4616,918,36,2026-03-24 12:09:48,Pending,Credit Card,839.88
4617,149,93,2025-10-31 17:49:28,Completed,Debit Card,2118.12
4618,882,17,2024-12-05 21:14:45,Cancelled,Net Banking,733.87
4619,820,71,2025-01-11 04:54:10,Pending,Debit Card,242.2
4620,363,34,2025-03-02 18:59:51,Completed,UPI,4519.85
4621,673,21,2025-02-26 09:28:12,Returned,Debit Card,1831.64
4622,495,51,2025-11-28 15:32:10,Completed,UPI,322.93
4623,119,14,2025-01-17 01:12:33,Pending,Debit Card,4751.04
4624,664,39,2025-03-11 10:57:25,Pending,UPI,4406.73
4625,177,41,2026-04-03 21:39:25,Cancelled,Credit Card,4694.23
4626,256,92,2025-09-24 13:44:03,Completed,Credit Card,1256.41
4627,860,70,2024-10-28 15:57:05,Cancelled,Debit Card,3015.98
4628,125,35,2024-08-26 00:48:03,Cancelled,Debit Card,3699.8
4629,932,22,2024-08-23 14:13:08,Completed,Debit Card,719.88
4630,993,70,2025-07-29 04:26:46,Cancelled,Debit Card,4965.91
4631,749,6,2025-09-12 23:20:26,Completed,Net Banking,4483.52
4632,889,55,2025-11-26 20:19:54,Pending,Debit Card,507.66
4633,215,30,2024-06-30 12:29:39,Pending,Credit Card,1645.89
4634,73,70,2026-04-01 20:42:08,Returned,UPI,2444.33
4635,701,58,2026-05-19 02:58:50,Cancelled,Net Banking,1659.35
4636,258,51,2024-11-26 19:52:48,Returned,Cash,2724.08
4637,370,38,2024-08-14 14:31:12,Completed,UPI,101.48
4638,262,63,2026-02-20 05:38:14,Cancelled,Net Banking,918.16
4639,535,74,2026-01-22 19:50:07,Cancelled,Credit Card,223.19
4640,747,13,2025-11-15 11:55:59,Pending,Credit Card,3949.29
4641,316,69,2025-05-07 19:00:39,Returned,Debit Card,2676.99
4642,145,87,2024-12-17 16:02:01,Returned,Net Banking,437.38
4643,942,59,2025-08-22 05:19:26,Pending,Debit Card,955.72
4644,754,73,2026-02-15 18:50:25,Pending,Net Banking,2818.18
4645,686,44,2025-12-14 11:43:25,Returned,Cash,2711.2
4646,688,1,2025-08-12 04:24:11,Pending,Cash,1614.63
4647,560,70,2024-08-31 09:56:27,Cancelled,UPI,1164.82
4648,17,1,2024-08-13 03:26:35,Completed,Net Banking,1247.5
4649,732,49,2024-11-07 23:52:43,Completed,Cash,532.7
4650,899,64,2025-02-12 04:42:27,Returned,Debit Card,1610.92
4651,397,49,2025-06-04 12:04:10,Completed,Credit Card,2238.11
4652,247,44,2026-02-28 06:43:04,Cancelled,Credit Card,3923.01
4653,394,39,2026-03-30 15:52:02,Cancelled,Cash,3125.82
4654,505,29,2025-11-19 02:38:19,Pending,Credit Card,90.4
4655,635,72,2024-08-08 03:09:33,Completed,Cash,275.61
4656,558,21,2025-12-19 19:24:23,Completed,Cash,4193.0
4657,792,86,2025-07-25 01:50:41,Returned,Debit Card,3061.0
4658,610,29,2025-04-14 12:49:43,Cancelled,Net Banking,4703.28
4659,284,69,2024-09-17 06:58:59,Returned,Credit Card,4904.5
4660,82,15,2025-03-20 06:27:08,Pending,Net Banking,2508.58
4661,797,8,2024-11-07 11:00:30,Pending,Debit Card,586.62
4662,665,92,2025-03-03 12:38:24,Returned,Debit Card,2729.02
4663,655,8,2025-11-21 03:31:57,Returned,Credit Card,4927.88
4664,339,56,2025-08-12 10:53:53,Returned,Cash,4461.18
4665,389,94,2024-11-27 09:07:18,Cancelled,UPI,4792.84
4666,734,13,2024-11-26 17:59:04,Pending,UPI,4180.74
4667,936,89,2026-03-24 16:25:24,Pending,Net Banking,1733.04
4668,645,24,2025-03-13 13:36:54,Cancelled,Cash,3815.17
4669,182,97,2026-02-10 07:21:55,Completed,Credit Card,2224.06
4670,389,52,2026-03-06 05:45:45,Cancelled,Debit Card,2496.99
4671,153,66,2026-02-26 16:20:10,Cancelled,Debit Card,2496.22
4672,142,94,2026-02-20 03:15:30,Completed,Net Banking,4685.62
4673,200,20,2024-05-27 19:32:49,Pending,Net Banking,2974.67
4674,12,16,2026-05-05 12:03:50,Completed,UPI,4077.38
4675,686,43,2025-06-20 01:08:15,Cancelled,UPI,898.26
4676,584,23,2025-11-10 07:46:35,Returned,UPI,3214.01
4677,170,20,2026-02-11 10:43:23,Pending,Debit Card,2280.17
4678,795,78,2025-07-27 01:15:55,Pending,UPI,1570.75
4679,7,3,2025-05-07 00:49:29,Returned,Net Banking,806.35
4680,988,75,2024-10-05 22:25:51,Cancelled,Cash,2421.21
4681,271,31,2026-04-19 20:12:05,Returned,Cash,2900.81
4682,332,21,2025-08-09 11:08:26,Pending,UPI,4507.44
4683,836,38,2025-09-03 22:01:43,Cancelled,UPI,72.9
4684,525,87,2024-10-21 06:17:38,Returned,Debit Card,4115.72
4685,904,96,2025-06-19 07:07:14,Returned,Credit Card,1696.15
4686,152,23,2026-02-16 18:05:51,Completed,Credit Card,3848.5
4687,551,74,2026-03-08 08:33:51,Completed,UPI,1638.63
4688,845,62,2024-10-25 07:30:49,Returned,Credit Card,3160.3
